Title,Price,Rating,Image URL,Result Type,Product URL
"HP 15, AMD Ryzen 5 7520U (16GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr), Offic24, Silver,1.59kg, fc0806AU, FHD Camera w/Privacy Shutter, Backlit Laptop",₹63990,N/A,https://m.media-amazon.com/images/I/71FVyverqHL._AC_UY218_.jpg,Ad,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDA5NzEyODg4MTU4OTIxOjE3ODA5MDgxNDE6c3BfYnRmOjMwMTA3MDIzMzE3OTkzMjo6MDo6&url=%2FHP-Anti-Glare-Micro-Edge-Offic24-fc0806AU%2Fdp%2FB0GTVDH4G2%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.kw5DGyC8VdqFtiPAcH4nJUwsL8RZp_HP_5L_p915PoSn0AAl2Pc1WcSME3hwCDVy6b41mzJM5QLpJ-9JYErCUlcFDuXAKlQQRzOwzP39f92Ak0Ve6g1dQrak4NtAE-mEZxSReGKD9kf6MuOtOkggOvd7-YXz49tJySU8jgeC6Ami2DhJQprLE3ClLUAglycxJ8D2iAvU2cAo9KUvQGL_gxyJFm3VLc109VUkua2F6Hw.BG9ARPVCp8mQk5BrPU2pvJ5PreU6nAgZQVyxAItNwjE%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1780908141%26sr%3D8-21-spons%26aref%3D3DYrBYXBVr%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=3DYrBYXBVr&sp_cr=ZAZ
"Lenovo Yoga Slim 7, Intel Core Ultra 5 125H, 16GB RAM, 512GB SSD, AI PC, WUXGA-OLED, 14""/35.5cm, Windows 11, Microsoft 365 Basic + Office 2024, Grey, 1.39Kg, 83CV00DFIN, AI Powered Laptop",₹82990,4.2 out of 5 stars,https://m.media-amazon.com/images/I/81PaO9Q1WFL._AC_UY218_.jpg,Ad,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDA5NzEyODg4MTU4OTIxOjE3ODA5MDgxNDE6c3BfYnRmOjMwMDk2MTU0OTkxNjIzMjo6MDo6&url=%2FLenovo-WUXGA-OLED-Windows-Microsoft-83CV00DFIN%2Fdp%2FB0FNQYPBT9%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.kw5DGyC8VdqFtiPAcH4nJUwsL8RZp_HP_5L_p915PoSn0AAl2Pc1WcSME3hwCDVy6b41mzJM5QLpJ-9JYErCUlcFDuXAKlQQRzOwzP39f92Ak0Ve6g1dQrak4NtAE-mEZxSReGKD9kf6MuOtOkggOvd7-YXz49tJySU8jgeC6Ami2DhJQprLE3ClLUAglycxJ8D2iAvU2cAo9KUvQGL_gxyJFm3VLc109VUkua2F6Hw.BG9ARPVCp8mQk5BrPU2pvJ5PreU6nAgZQVyxAItNwjE%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1780908141%26sr%3D8-22-spons%26aref%3DV4ohzTZHDu%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=V4ohzTZHDu&sp_cr=ZAZ
"Lenovo IdeaPad Slim 3 13th Gen Core i5-13420H 15.3 inch (38.8cm) WUXGA IPS Laptop (16GB RAM/512GB SSD/Windows 11/Office Home 2024/Top Metal Cover/Backlit Keyboard/1Yr ADP/Grey/1.6Kg), 83K100S3IN",₹65500,2.3 out of 5 stars,https://m.media-amazon.com/images/I/71D9HSayVSL._AC_UY218_.jpg,Ad,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MzIyNjIxNzY3MjM1ODQ4OjE3ODA5MDgxNDU6c3BfYXRmX25leHQ6MzAwOTYxNTQ5OTE2MTMyOjowOjo&url=%2FLenovo-IdeaPad-i5-13420H-Keyboard-83K100S3IN%2Fdp%2FB0GDQFZBQC%2Fref%3Dsr_1_17_sspa%3Fdib%3DeyJ2IjoiMSJ9.CFmhzJbS89Kq0zDTO3kOMqt0fuEDjdRZaHHCjVwhjCq8pc24KOg-Hu57-ch9y43r6p3jYBhTvqXDqtfOjpkfxbzJUvm82OmhfVYNlsP3jUYEttr-4MgpfCgPgJmUu9ijrDJZ-dicmRGwoQDGpEdgS9YLg0ePhUQk23T21GyZTrqLTipSiwws_3lGKMbm49C1wgorim5m2No_O2LFqsptElV1JMN1PEPUZd_DKaKihcs.rsh8k1fSzmpMA7TsTQwa91pIYS3rRFarIKwTjWVPd9o%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1780908145%26aref%3D3BmXYKHCxf%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=3BmXYKHCxf&sp_cr=ZAZ
"Lenovo Ideapad Slim 3, 13th Gen Intel Core i7 13620H, 16GB RAM, 512GB SSD, WUXGA IPS, 15.3""/38.8cm, Win 11, Office 2024, Top Metal Cover Grey, 1.6Kg, 83K100CJIN/S1IN, Backlit KB, Laptop",₹79990,4.2 out of 5 stars,https://m.media-amazon.com/images/I/71IjxF4prWL._AC_UY218_.jpg,Ad,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MzIyNjIxNzY3MjM1ODQ4OjE3ODA5MDgxNDU6c3BfYXRmX25leHQ6MzAwOTYxNTQ5OTE2ODMyOjowOjo&url=%2FLenovo-Smartchoice-I7-13620H-Keyboard-83K100CJIN%2Fdp%2FB0F2162VGQ%2Fref%3Dsr_1_18_sspa%3Fdib%3DeyJ2IjoiMSJ9.CFmhzJbS89Kq0zDTO3kOMqt0fuEDjdRZaHHCjVwhjCq8pc24KOg-Hu57-ch9y43r6p3jYBhTvqXDqtfOjpkfxbzJUvm82OmhfVYNlsP3jUYEttr-4MgpfCgPgJmUu9ijrDJZ-dicmRGwoQDGpEdgS9YLg0ePhUQk23T21GyZTrqLTipSiwws_3lGKMbm49C1wgorim5m2No_O2LFqsptElV1JMN1PEPUZd_DKaKihcs.rsh8k1fSzmpMA7TsTQwa91pIYS3rRFarIKwTjWVPd9o%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1780908145%26aref%3D1d0KZd47QZ%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=1d0KZd47QZ&sp_cr=ZAZ
"HP Laptop 15 Intel Core i3 13th Gen (8GB|512 GB SSD)/Window 11 Home 15-FD0533TU Laptop (15.6 inch,Natural Silver,1.59 kg, with MS Office",₹47490,3.0 out of 5 stars,https://m.media-amazon.com/images/I/51wbekXOKuL._AC_UY218_.jpg,Organic,https://www.amazon.in/HP-Laptop-Window-15-FD0533TU-Natural/dp/B0GR9Q34RL/ref=sr_1_19?dib=eyJ2IjoiMSJ9.CFmhzJbS89Kq0zDTO3kOMqt0fuEDjdRZaHHCjVwhjCq8pc24KOg-Hu57-ch9y43r6p3jYBhTvqXDqtfOjpkfxbzJUvm82OmhfVYNlsP3jUYEttr-4MgpfCgPgJmUu9ijrDJZ-dicmRGwoQDGpEdgS9YLg0ePhUQk23T21GyZTrqLTipSiwws_3lGKMbm49C1wgorim5m2No_O2LFqsptElV1JMN1PEPUZd_DKaKihcs.rsh8k1fSzmpMA7TsTQwa91pIYS3rRFarIKwTjWVPd9o&dib_tag=se&keywords=laptops&qid=1780908145
"MSI Thin A15, AMD 7th Gen. Ryzen 7 7735HS, 40CM FHD 144Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050, GDDR6 4GB/Cosmos Gray/1.8Kg) B7UC-103IN",₹65990,4.5 out of 5 stars,https://m.media-amazon.com/images/I/71kuEUDZ-1L._AC_UY218_.jpg,Organic,https://www.amazon.in/MSI-7735HS-Windows-GeForce-B7UC-103IN/dp/B097PM1MBH/ref=sr_1_20?dib=eyJ2IjoiMSJ9.CFmhzJbS89Kq0zDTO3kOMqt0fuEDjdRZaHHCjVwhjCq8pc24KOg-Hu57-ch9y43r6p3jYBhTvqXDqtfOjpkfxbzJUvm82OmhfVYNlsP3jUYEttr-4MgpfCgPgJmUu9ijrDJZ-dicmRGwoQDGpEdgS9YLg0ePhUQk23T21GyZTrqLTipSiwws_3lGKMbm49C1wgorim5m2No_O2LFqsptElV1JMN1PEPUZd_DKaKihcs.rsh8k1fSzmpMA7TsTQwa91pIYS3rRFarIKwTjWVPd9o&dib_tag=se&keywords=laptops&qid=1780908145
"Dell G15, 13th Gen Intel Core i5-13450HX Processor, NVIDIA RTX 3050-6GB, (16GB RAM 1TB SSD) FHD 15.6""/39.62 cm, Orange Backlit Keyboard, Win 11, MS Office'24, Dark Shadow Grey, 2.65Kg Gaming Laptop",₹79490,4.0 out of 5 stars,https://m.media-amazon.com/images/I/61ko2a0owDL._AC_UY218_.jpg,Organic,https://www.amazon.in/Dell-Smartchoice-G15-5530-Gaming-i5-13450HX/dp/B0CRKXDX83/ref=sr_1_21?dib=eyJ2IjoiMSJ9.CFmhzJbS89Kq0zDTO3kOMqt0fuEDjdRZaHHCjVwhjCq8pc24KOg-Hu57-ch9y43r6p3jYBhTvqXDqtfOjpkfxbzJUvm82OmhfVYNlsP3jUYEttr-4MgpfCgPgJmUu9ijrDJZ-dicmRGwoQDGpEdgS9YLg0ePhUQk23T21GyZTrqLTipSiwws_3lGKMbm49C1wgorim5m2No_O2LFqsptElV1JMN1PEPUZd_DKaKihcs.rsh8k1fSzmpMA7TsTQwa91pIYS3rRFarIKwTjWVPd9o&dib_tag=se&keywords=laptops&qid=1780908145
"ASUS Vivobook 16, Smartchoice, Intel Core Ultra 5 Series 2, 16GB RAM, 512GB SSD, FHD+ 16"", Windows 11, Office Home 2024, Silver, 1.88kg, X1607CA-MB142WS, Intel iGPU, M365 Basic (1Year)* Laptop",₹67990,4.4 out of 5 stars,https://m.media-amazon.com/images/I/714zVJcMt5L._AC_UY218_.jpg,Organic,https://www.amazon.in/ASUS-Vivobook-Backlit-Keyboard-X1607CA-MB142WS/dp/B0DT74FF9P/ref=sr_1_22?dib=eyJ2IjoiMSJ9.CFmhzJbS89Kq0zDTO3kOMqt0fuEDjdRZaHHCjVwhjCq8pc24KOg-Hu57-ch9y43r6p3jYBhTvqXDqtfOjpkfxbzJUvm82OmhfVYNlsP3jUYEttr-4MgpfCgPgJmUu9ijrDJZ-dicmRGwoQDGpEdgS9YLg0ePhUQk23T21GyZTrqLTipSiwws_3lGKMbm49C1wgorim5m2No_O2LFqsptElV1JMN1PEPUZd_DKaKihcs.rsh8k1fSzmpMA7TsTQwa91pIYS3rRFarIKwTjWVPd9o&dib_tag=se&keywords=laptops&qid=1780908145
"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 15.6 Inch (39.6cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office Home 2024/3months Game Pass/Arctic Grey/1.62Kg), 83ER00MCIN",₹64450,4.5 out of 5 stars,https://m.media-amazon.com/images/I/61kNhhiAxSL._AC_UY218_.jpg,Organic,https://www.amazon.in/Lenovo-IdeaPad-i5-12450H-Windows-83ER00MCIN/dp/B0FJF95B56/ref=sr_1_23?dib=eyJ2IjoiMSJ9.CFmhzJbS89Kq0zDTO3kOMqt0fuEDjdRZaHHCjVwhjCq8pc24KOg-Hu57-ch9y43r6p3jYBhTvqXDqtfOjpkfxbzJUvm82OmhfVYNlsP3jUYEttr-4MgpfCgPgJmUu9ijrDJZ-dicmRGwoQDGpEdgS9YLg0ePhUQk23T21GyZTrqLTipSiwws_3lGKMbm49C1wgorim5m2No_O2LFqsptElV1JMN1PEPUZd_DKaKihcs.rsh8k1fSzmpMA7TsTQwa91pIYS3rRFarIKwTjWVPd9o&dib_tag=se&keywords=laptops&qid=1780908145
"HP 15 255R G10, AMD Ryzen 5 7535U Hexa Core (6 Core, 12 Threads, 2.9 to Max 4.3 Ghz) (8 GB/512 GB SSD/AMD Radeon Graphics/dos) Thin and Light Laptop(15.6 inch HD Display, Matt Silver, 1.45",₹47590,4.2 out of 5 stars,https://m.media-amazon.com/images/I/71rDlgf2Q6L._AC_UY218_.jpg,Organic,https://www.amazon.in/HP-G10-Threads-Graphics-Display/dp/B0G7YY5JV5/ref=sr_1_24?dib=eyJ2IjoiMSJ9.CFmhzJbS89Kq0zDTO3kOMqt0fuEDjdRZaHHCjVwhjCq8pc24KOg-Hu57-ch9y43r6p3jYBhTvqXDqtfOjpkfxbzJUvm82OmhfVYNlsP3jUYEttr-4MgpfCgPgJmUu9ijrDJZ-dicmRGwoQDGpEdgS9YLg0ePhUQk23T21GyZTrqLTipSiwws_3lGKMbm49C1wgorim5m2No_O2LFqsptElV1JMN1PEPUZd_DKaKihcs.rsh8k1fSzmpMA7TsTQwa91pIYS3rRFarIKwTjWVPd9o&dib_tag=se&keywords=laptops&qid=1780908145
"ASUS Chromebook CX1405 (2026), Smartchoice,Intel N50 Processor, Intel UHD iGPU, 8GB RAM, 128GB SSD, FHD, 14"" (35.5 cm), Chrome OS, Pure Grey, 1.39 Kg, CX1405CTA-S60622, 42WHrs, Thin & Light Laptop",₹30990,2.7 out of 5 stars,https://m.media-amazon.com/images/I/616Jpqwdp3L._AC_UY218_.jpg,Organic,https://www.amazon.in/ASUS-Chromebook-Smartchoice-Processor-CX1405CTA-S60622/dp/B0GN2Y3T6M/ref=sr_1_25?dib=eyJ2IjoiMSJ9.CFmhzJbS89Kq0zDTO3kOMqt0fuEDjdRZaHHCjVwhjCq8pc24KOg-Hu57-ch9y43r6p3jYBhTvqXDqtfOjpkfxbzJUvm82OmhfVYNlsP3jUYEttr-4MgpfCgPgJmUu9ijrDJZ-dicmRGwoQDGpEdgS9YLg0ePhUQk23T21GyZTrqLTipSiwws_3lGKMbm49C1wgorim5m2No_O2LFqsptElV1JMN1PEPUZd_DKaKihcs.rsh8k1fSzmpMA7TsTQwa91pIYS3rRFarIKwTjWVPd9o&dib_tag=se&keywords=laptops&qid=1780908145
"HP 15, Intel Core 5 120U (14th Gen) 16GB DDR4, 512GB SSD, FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr), Office24, Silver,1.59kg, FD0640TU/682tu, FHD Camera w/Shutter, BL Laptop",₹65990,3.9 out of 5 stars,https://m.media-amazon.com/images/I/71Go8vTBwXL._AC_UY218_.jpg,Organic,https://www.amazon.in/HP-Anti-Glare-Micro-Edge-FD0640TU-privacy/dp/B0FFTLRYRV/ref=sr_1_26?dib=eyJ2IjoiMSJ9.CFmhzJbS89Kq0zDTO3kOMqt0fuEDjdRZaHHCjVwhjCq8pc24KOg-Hu57-ch9y43r6p3jYBhTvqXDqtfOjpkfxbzJUvm82OmhfVYNlsP3jUYEttr-4MgpfCgPgJmUu9ijrDJZ-dicmRGwoQDGpEdgS9YLg0ePhUQk23T21GyZTrqLTipSiwws_3lGKMbm49C1wgorim5m2No_O2LFqsptElV1JMN1PEPUZd_DKaKihcs.rsh8k1fSzmpMA7TsTQwa91pIYS3rRFarIKwTjWVPd9o&dib_tag=se&keywords=laptops&qid=1780908145
"Lenovo Yoga Slim 7, Intel Core Ultra 5 125H, 16GB RAM, 512GB SSD, AI PC, WUXGA-OLED, 14""/35.5cm, Windows 11, Microsoft 365 Basic + Office 2024, Grey, 1.39Kg, 83CV00DFIN, AI Powered Laptop",₹82990,4.2 out of 5 stars,https://m.media-amazon.com/images/I/81PaO9Q1WFL._AC_UY218_.jpg,Ad,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MzIyNjIxNzY3MjM1ODQ4OjE3ODA5MDgxNDU6c3BfbXRmOjMwMDk2MTU0OTkxNjIzMjo6MDo6&url=%2FLenovo-WUXGA-OLED-Windows-Microsoft-83CV00DFIN%2Fdp%2FB0FNQYPBT9%2Fref%3Dsr_1_27_sspa%3Fdib%3DeyJ2IjoiMSJ9.CFmhzJbS89Kq0zDTO3kOMqt0fuEDjdRZaHHCjVwhjCq8pc24KOg-Hu57-ch9y43r6p3jYBhTvqXDqtfOjpkfxbzJUvm82OmhfVYNlsP3jUYEttr-4MgpfCgPgJmUu9ijrDJZ-dicmRGwoQDGpEdgS9YLg0ePhUQk23T21GyZTrqLTipSiwws_3lGKMbm49C1wgorim5m2No_O2LFqsptElV1JMN1PEPUZd_DKaKihcs.rsh8k1fSzmpMA7TsTQwa91pIYS3rRFarIKwTjWVPd9o%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1780908145%26aref%3DV4ohzTZHDu%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=V4ohzTZHDu&sp_cr=ZAZ
"HP Smartchoice OmniBook 5 OLED (Previously Pavilion), Snapdragon X Processor (16GB LPDDR5x, 512GB SSD) 2K, 14''/35.6cm, Win11, M365(1yr)* Office24, Silver, 1.35kg, he0014QU, Next-Gen AI Laptop",₹79990,4.2 out of 5 stars,https://m.media-amazon.com/images/I/71ZlIDunitL._AC_UY218_.jpg,Ad,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MzIyNjIxNzY3MjM1ODQ4OjE3ODA5MDgxNDU6c3BfbXRmOjMwMTA3NzY5NjM1NTUzMjo6MDo6&url=%2FHP-Previously-Snapdragon-Processor-Light-Weight%2Fdp%2FB0F8P4Y7VF%2Fref%3Dsr_1_28_sspa%3Fdib%3DeyJ2IjoiMSJ9.CFmhzJbS89Kq0zDTO3kOMqt0fuEDjdRZaHHCjVwhjCq8pc24KOg-Hu57-ch9y43r6p3jYBhTvqXDqtfOjpkfxbzJUvm82OmhfVYNlsP3jUYEttr-4MgpfCgPgJmUu9ijrDJZ-dicmRGwoQDGpEdgS9YLg0ePhUQk23T21GyZTrqLTipSiwws_3lGKMbm49C1wgorim5m2No_O2LFqsptElV1JMN1PEPUZd_DKaKihcs.rsh8k1fSzmpMA7TsTQwa91pIYS3rRFarIKwTjWVPd9o%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1780908145%26aref%3D5PpUNM42iT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=5PpUNM42iT&sp_cr=ZAZ
"Lenovo Ideapad Slim 3, 13th Gen Intel Core i7 13620H, 16GB RAM, 512GB SSD, WUXGA IPS, 15.3""/38.8cm, Win 11, Office 2024, Top Metal Cover Grey, 1.6Kg, 83K100CJIN/S1IN, Backlit KB, Laptop",₹79990,4.2 out of 5 stars,https://m.media-amazon.com/images/I/71IjxF4prWL._AC_UY218_.jpg,Organic,https://www.amazon.in/Lenovo-Smartchoice-I7-13620H-Keyboard-83K100CJIN/dp/B0F2162VGQ/ref=sr_1_29?dib=eyJ2IjoiMSJ9.CFmhzJbS89Kq0zDTO3kOMqt0fuEDjdRZaHHCjVwhjCq8pc24KOg-Hu57-ch9y43r6p3jYBhTvqXDqtfOjpkfxbzJUvm82OmhfVYNlsP3jUYEttr-4MgpfCgPgJmUu9ijrDJZ-dicmRGwoQDGpEdgS9YLg0ePhUQk23T21GyZTrqLTipSiwws_3lGKMbm49C1wgorim5m2No_O2LFqsptElV1JMN1PEPUZd_DKaKihcs.rsh8k1fSzmpMA7TsTQwa91pIYS3rRFarIKwTjWVPd9o&dib_tag=se&keywords=laptops&qid=1780908145
"HP 15 (2026), AMD Ryzen 3 Quad Core 7335U - (8 GB DDR5/512 GB SSD/AMD Radeon 660M Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" Display/Turbo Silver/Copilot Key/1.5kg/MS Office",₹47890,N/A,https://m.media-amazon.com/images/I/71vF+WK+vrL._AC_UY218_.jpg,Organic,https://www.amazon.in/HP-15-Ryzen-Quad-7335U/dp/B0GY75ZCZS/ref=sr_1_30?dib=eyJ2IjoiMSJ9.CFmhzJbS89Kq0zDTO3kOMqt0fuEDjdRZaHHCjVwhjCq8pc24KOg-Hu57-ch9y43r6p3jYBhTvqXDqtfOjpkfxbzJUvm82OmhfVYNlsP3jUYEttr-4MgpfCgPgJmUu9ijrDJZ-dicmRGwoQDGpEdgS9YLg0ePhUQk23T21GyZTrqLTipSiwws_3lGKMbm49C1wgorim5m2No_O2LFqsptElV1JMN1PEPUZd_DKaKihcs.rsh8k1fSzmpMA7TsTQwa91pIYS3rRFarIKwTjWVPd9o&dib_tag=se&keywords=laptops&qid=1780908145
"ASUS Vivobook 15, Smartchoice,Intel Core i3 13th Gen 1315U, 12GB RAM, 512GB SSD, FHD 15.6"", Win 11, Office 2024, Quiet Blue, 1.7Kg, X1504VA-BQ332WS, Intel UHD iGPU, M365 Basic (1Year)*, 42Whrs Laptop",₹51990,4.3 out of 5 stars,https://m.media-amazon.com/images/I/61JUHhbEMxL._AC_UY218_.jpg,Organic,https://www.amazon.in/ASUS-Vivobook-Windows-Office-X1504VA-BQ332WS/dp/B0FKBM4SWJ/ref=sr_1_31?dib=eyJ2IjoiMSJ9.CFmhzJbS89Kq0zDTO3kOMqt0fuEDjdRZaHHCjVwhjCq8pc24KOg-Hu57-ch9y43r6p3jYBhTvqXDqtfOjpkfxbzJUvm82OmhfVYNlsP3jUYEttr-4MgpfCgPgJmUu9ijrDJZ-dicmRGwoQDGpEdgS9YLg0ePhUQk23T21GyZTrqLTipSiwws_3lGKMbm49C1wgorim5m2No_O2LFqsptElV1JMN1PEPUZd_DKaKihcs.rsh8k1fSzmpMA7TsTQwa91pIYS3rRFarIKwTjWVPd9o&dib_tag=se&keywords=laptops&qid=1780908145
"HP 15, Intel Core Ultra 5 125H (16GB DDR5, 1TB SSD) FHD, IPS, 15.6''/39.6cm, Win11, M365 Basic(1yr)*Office24, Silver, 1.65kg, fd1354TU, Intel Arc Graphics, FHD Camera w/Shutter, AI Powered Laptop",₹74990,3.8 out of 5 stars,https://m.media-amazon.com/images/I/71dyfY6G0aL._AC_UY218_.jpg,Organic,https://www.amazon.in/HP-Office24-fd1354TU-Graphics-Shutter/dp/B0F5B1N9SJ/ref=sr_1_32?dib=eyJ2IjoiMSJ9.CFmhzJbS89Kq0zDTO3kOMqt0fuEDjdRZaHHCjVwhjCq8pc24KOg-Hu57-ch9y43r6p3jYBhTvqXDqtfOjpkfxbzJUvm82OmhfVYNlsP3jUYEttr-4MgpfCgPgJmUu9ijrDJZ-dicmRGwoQDGpEdgS9YLg0ePhUQk23T21GyZTrqLTipSiwws_3lGKMbm49C1wgorim5m2No_O2LFqsptElV1JMN1PEPUZd_DKaKihcs.rsh8k1fSzmpMA7TsTQwa91pIYS3rRFarIKwTjWVPd9o&dib_tag=se&keywords=laptops&qid=1780908145
"acer Aspire 3 Intel Pentium N100 Processor Laptop with 35.56 cm (14"") Full HD IPS Display (16 GB RAM/512 GB SSD/Intel Graphics/Win11 Home/WiFi 6/38Wh) A324-31, Steel Gray, 1.45KG",₹39990,3.7 out of 5 stars,https://m.media-amazon.com/images/I/71D5f6HJk2L._AC_UY218_.jpg,Organic,https://www.amazon.in/i3-N305-Processor-LED-Backlit-Graphics-A324-31/dp/B0DF2XJ2QB/ref=sr_1_33?dib=eyJ2IjoiMSJ9.CFmhzJbS89Kq0zDTO3kOMqt0fuEDjdRZaHHCjVwhjCq8pc24KOg-Hu57-ch9y43r6p3jYBhTvqXDqtfOjpkfxbzJUvm82OmhfVYNlsP3jUYEttr-4MgpfCgPgJmUu9ijrDJZ-dicmRGwoQDGpEdgS9YLg0ePhUQk23T21GyZTrqLTipSiwws_3lGKMbm49C1wgorim5m2No_O2LFqsptElV1JMN1PEPUZd_DKaKihcs.rsh8k1fSzmpMA7TsTQwa91pIYS3rRFarIKwTjWVPd9o&dib_tag=se&keywords=laptops&qid=1780908145
"acer Aspire Lite, AMD Ryzen 3 5300U Processor, 16 GB RAM, 512GB SSD, Full HD, 15.6""/39.62cm, Windows 11 Home, Steel Gray, 1.59KG, AL15-41, Metal Body, Premium Thin and Light Laptop",₹49790,4.0 out of 5 stars,https://m.media-amazon.com/images/I/513p8BwV-RL._AC_UY218_.jpg,Organic,https://www.amazon.in/Acer-Premium-Windows-AL15-41-Display/dp/B0CWTYGPH8/ref=sr_1_34?dib=eyJ2IjoiMSJ9.CFmhzJbS89Kq0zDTO3kOMqt0fuEDjdRZaHHCjVwhjCq8pc24KOg-Hu57-ch9y43r6p3jYBhTvqXDqtfOjpkfxbzJUvm82OmhfVYNlsP3jUYEttr-4MgpfCgPgJmUu9ijrDJZ-dicmRGwoQDGpEdgS9YLg0ePhUQk23T21GyZTrqLTipSiwws_3lGKMbm49C1wgorim5m2No_O2LFqsptElV1JMN1PEPUZd_DKaKihcs.rsh8k1fSzmpMA7TsTQwa91pIYS3rRFarIKwTjWVPd9o&dib_tag=se&keywords=laptops&qid=1780908145
"HP Smartchoice Victus, 14th Gen Intel Core i5-14450HX, 6GB RTX 3050 (24GB DDR5, 512GB SSD) FHD, 144Hz, 15.6''/39.6cm, Win11, M365* Office24, Mica Silver, 2.3kg, fa2303tx/fa2315tx, RGB Gaming Laptop",₹87989,4.2 out of 5 stars,https://m.media-amazon.com/images/I/71ESz+ewFFL._AC_UY218_.jpg,Organic,https://www.amazon.in/HP-Smartchoice-i5-14450HX-Office24-fa2303tx/dp/B0G46HR61G/ref=sr_1_35?dib=eyJ2IjoiMSJ9.CFmhzJbS89Kq0zDTO3kOMqt0fuEDjdRZaHHCjVwhjCq8pc24KOg-Hu57-ch9y43r6p3jYBhTvqXDqtfOjpkfxbzJUvm82OmhfVYNlsP3jUYEttr-4MgpfCgPgJmUu9ijrDJZ-dicmRGwoQDGpEdgS9YLg0ePhUQk23T21GyZTrqLTipSiwws_3lGKMbm49C1wgorim5m2No_O2LFqsptElV1JMN1PEPUZd_DKaKihcs.rsh8k1fSzmpMA7TsTQwa91pIYS3rRFarIKwTjWVPd9o&dib_tag=se&keywords=laptops&qid=1780908145
"Dell 15, Smart Choice AMD Ryzen 7-7730U, 16GB DDR4, 512GB SSD, FHD, 15.6""/39.6cm, Windows 11, Microsoft Office Home 2024, Silver, 1.63Kg, 120Hz 250nits, AMD Radeon Graphics, Thin & Light Laptop",₹58990,3.5 out of 5 stars,https://m.media-amazon.com/images/I/71M9t-wC2FL._AC_UY218_.jpg,Organic,https://www.amazon.in/Dell-15-Platinum-Graphics-Standard/dp/B0FDQ2R315/ref=sr_1_36?dib=eyJ2IjoiMSJ9.CFmhzJbS89Kq0zDTO3kOMqt0fuEDjdRZaHHCjVwhjCq8pc24KOg-Hu57-ch9y43r6p3jYBhTvqXDqtfOjpkfxbzJUvm82OmhfVYNlsP3jUYEttr-4MgpfCgPgJmUu9ijrDJZ-dicmRGwoQDGpEdgS9YLg0ePhUQk23T21GyZTrqLTipSiwws_3lGKMbm49C1wgorim5m2No_O2LFqsptElV1JMN1PEPUZd_DKaKihcs.rsh8k1fSzmpMA7TsTQwa91pIYS3rRFarIKwTjWVPd9o&dib_tag=se&keywords=laptops&qid=1780908145
